Product_ID,Brand_Name,Product_Name,Category,Sub_Category,Shade/Variant,Price_INR,Launch_Year,Average_Rating,Total_Units_Sold,Total_Revenue_INR,Num_Customers,Avg_Customer_Age,Female_%,Top_City,Top_Campaign,Campaign_Start,Campaign_End,Campaign_Channel,Campaign_Spend_INR,Campaign_Discount_%,Conversion_Rate_%,Brand_Popularity_Score
P0619,Lakmé,Lakmé Contour Matte Luxe,Face,Contour,Spice 9,299,2019,4.77,1785,533715,759,24,86.7,Hyderabad,Bogo Offer,16-12-2024,06-01-2025,E-commerce,1697982,20,3.3,90.61
P0620,Sugar Cosmetics,Sugar Cosmetics Lip Crayon Glow Air,Lips,Lip Crayon,Nude 17,1499,2019,4.38,2219,3326281,1163,27,83.9,Chennai,Influencer Push,01-01-2023,08-01-2023,Retail (Nykaa),2578632,20,1.26,75.83
P0621,Kay Beauty,Kay Beauty Foundation Matte HD,Face,Foundation,Scarlet 15,699,2021,4.35,1698,1186902,1070,20,72.8,Mumbai,Festive Sale,03-10-2024,17-11-2024,Retail (Nykaa),879939,0,1.96,76.61
P0622,Forest Essentials,Forest Essentials Mascara Artist HD,Eyes,Mascara,Berry 19,399,2023,4.12,1561,622839,500,27,85.2,Ahmedabad,Launch Promo,25-10-2024,08-11-2024,E-commerce,778117,0,1.68,76.53
P0623,Sugar Cosmetics,Sugar Cosmetics Foundation Matte +,Face,Foundation,Berry 16,199,2022,4.7,1583,315017,547,31,83.1,Jaipur,Nykaa Exclusive,05-12-2023,12-12-2023,E-commerce,3128751,10,1.28,85.59
P0624,Lakmé,Lakmé Lipstick Glow HD,Lips,Lipstick,Peach 5,1199,2023,4.9,1850,2218150,587,30,69.1,Mumbai,Launch Promo,25-02-2025,11-04-2025,E-commerce,4331250,25,8.06,90.08
P0625,Kay Beauty,Kay Beauty Lip Crayon Artist HD,Lips,Lip Crayon,Berry 16,699,2018,4.2,2258,1578342,651,29,67.3,Kolkata,Launch Promo,06-03-2023,13-03-2023,Retail (Nykaa),1272968,5,2.74,74.66
P0626,Nykaa Cosmetics,Nykaa Cosmetics Lip Balm Shine Air,Lips,Lip Balm,Nude 16,849,2019,4.72,2304,1956096,881,25,74.8,Kolkata,Bogo Offer,20-12-2025,10-01-2026,Retail (Nykaa),1124171,10,3.64,83
P0627,Nykaa Cosmetics,Nykaa Cosmetics Lipstick Prime HD,Lips,Lipstick,Nude 11,1199,2021,4.11,1981,2375219,901,19,72,Ahmedabad,Nykaa Exclusive,01-02-2023,08-02-2023,E-commerce,2612253,30,2.22,72.08
P0628,Kay Beauty,Kay Beauty Mascara Shine +,Eyes,Mascara,Champagne 7,2499,2021,4.18,1832,4578168,686,29,89.8,Mumbai,Seasonal Drop,09-02-2025,23-02-2025,E-commerce,4369535,0,2.62,75.84
P0629,Forest Essentials,Forest Essentials Lip Gloss Prime Luxe,Lips,Lip Gloss,Scarlet 3,499,2021,4.14,2114,1054886,1090,22,62.2,Pune,Bogo Offer,11-09-2025,25-09-2025,Marketplace,3486825,20,3.95,75.97
P0630,Forest Essentials,Forest Essentials Eyeshadow Pro HD,Eyes,Eyeshadow,Champagne 17,1199,2020,4.26,1849,2216951,574,25,87.3,Lucknow,Bogo Offer,21-09-2024,05-11-2024,E-commerce,2129656,10,2.9,76.44
P0631,Nykaa Cosmetics,Nykaa Cosmetics Lip Balm Matte HD,Lips,Lip Balm,Peach 20,699,2019,4.61,2266,1583934,1156,31,79.4,Bengaluru,Bogo Offer,25-03-2025,08-04-2025,E-commerce,2992526,15,4.91,79.49
P0632,Kay Beauty,Kay Beauty Foundation Matte +,Face,Foundation,Mauve 18,1299,2021,4.56,1677,2178423,1059,26,74,Ahmedabad,Seasonal Drop,29-07-2023,28-08-2023,Retail (Nykaa),1499996,10,3.54,82.39
P0633,Nykaa Cosmetics,Nykaa Cosmetics Contour Artist Luxe,Face,Contour,Spice 8,199,2019,4.28,1717,341683,734,20,83.4,Bengaluru,Seasonal Drop,24-04-2023,01-05-2023,Retail (Store),5571208,25,3.62,81.66
P0634,Lakmé,Lakmé Lipstick Shine HD,Lips,Lipstick,Rose 20,2499,2018,4.29,2304,5757696,913,31,60.3,Hyderabad,Influencer Push,19-12-2025,18-01-2026,Retail (Nykaa),5058889,5,2.75,86.43
P0635,Mamaearth,Mamaearth Lip Crayon Matte Air,Lips,Lip Crayon,Nude 2,199,2018,3.97,2283,454317,861,33,69.5,Chennai,Bogo Offer,04-07-2024,18-07-2024,E-commerce,1483424,20,0.6,71.57
P0636,Mamaearth,Mamaearth Contour Shine +,Face,Contour,Peach 16,1999,2019,3.95,1814,3626186,615,15,73.3,Bengaluru,Nykaa Exclusive,03-12-2025,02-01-2026,Retail (Nykaa),864422,15,1.01,80.67
P0637,Nykaa Cosmetics,Nykaa Cosmetics Mascara Prime +,Eyes,Mascara,Berry 1,1999,2019,4.17,2109,4215891,1365,35,81.5,Mumbai,Seasonal Drop,18-12-2024,08-01-2025,E-commerce,3819845,20,5.03,75.63
P0638,Nykaa Cosmetics,Nykaa Cosmetics Brow Pencil Artist Air,Eyes,Brow Pencil,Berry 7,699,2020,4.03,1960,1370040,780,19,68.1,Mumbai,Seasonal Drop,10-09-2024,25-10-2024,Retail (Store),2981926,15,4.33,81.98
P0639,Forest Essentials,Forest Essentials Highlighter Prime Air,Face,Highlighter,Mauve 2,2499,2022,4.54,1544,3858456,600,22,76.7,Mumbai,Bogo Offer,12-10-2023,19-10-2023,Retail (Nykaa),2918210,0,1.39,83.96
P0640,Forest Essentials,Forest Essentials Mascara Prime Luxe,Eyes,Mascara,Ruby 15,1999,2024,4.23,1600,3198400,644,26,64.8,Delhi,Bogo Offer,21-03-2023,04-04-2023,Retail (Store),227075,15,5.02,79.15
P0641,Mamaearth,Mamaearth Brow Pencil Glow HD,Eyes,Brow Pencil,Coral 14,699,2022,4.27,1819,1271481,612,31,88.1,Lucknow,Nykaa Exclusive,13-11-2025,04-12-2025,E-commerce,5003710,25,3.42,72.13
P0642,Kay Beauty,Kay Beauty Lip Liner Artist HD,Lips,Lip Liner,Scarlet 4,1199,2025,4.39,1636,1961564,838,30,83.4,Chennai,Bogo Offer,25-04-2024,09-05-2024,Retail (Nykaa),742082,5,4.7,75.83
P0643,Mamaearth,Mamaearth Eyeshadow Prime Luxe,Eyes,Eyeshadow,Ruby 13,699,2024,4.55,1553,1085547,493,23,84.5,Jaipur,Launch Promo,21-12-2025,20-01-2026,Retail (Nykaa),2525387,25,2.93,81.45
P0644,Forest Essentials,Forest Essentials Blush Shine Luxe,Face,Blush,Mauve 3,249,2021,4.49,1637,407613,834,34,83.6,Bengaluru,Bogo Offer,14-07-2023,04-08-2023,Retail (Nykaa),463607,20,5.3,81.99
P0645,Forest Essentials,Forest Essentials Lip Crayon Artist Air,Lips,Lip Crayon,Rose 5,1699,2021,4.21,2029,3447271,1125,30,68.7,Delhi,Festive Sale,05-08-2024,26-08-2024,Retail (Store),225164,15,1.91,78.74
P0646,Nykaa Cosmetics,Nykaa Cosmetics Blush Pro X,Face,Blush,Champagne 4,399,2021,4.18,1663,663537,700,29,74,Mumbai,Launch Promo,18-12-2023,08-01-2024,E-commerce,1860650,10,3.39,77.91
P0647,Mamaearth,Mamaearth Lip Liner Shine Luxe,Lips,Lip Liner,Rose 11,799,2018,4.4,2302,1839298,1331,18,88.3,Bengaluru,Festive Sale,07-03-2025,21-03-2025,Retail (Store),1489202,20,2.73,86.47
P0648,Mamaearth,Mamaearth Contour Artist Luxe,Face,Contour,Peach 14,999,2021,4.33,1616,1614384,921,42,70.1,Mumbai,Seasonal Drop,23-02-2023,25-03-2023,Social Commerce,2049467,20,3.42,78.85
P0649,Kay Beauty,Kay Beauty Blush Pro X,Face,Blush,Peach 5,699,2020,4.02,1794,1254006,668,29,81.5,Ahmedabad,Nykaa Exclusive,18-10-2025,17-11-2025,E-commerce,2822273,20,3.86,73.34
P0650,Forest Essentials,Forest Essentials Eyeshadow Shine X,Eyes,Eyeshadow,Mauve 20,199,2024,4.09,1621,322579,739,29,85.6,Bengaluru,Launch Promo,27-08-2023,11-10-2023,Retail (Nykaa),2655024,15,4.09,77.39
P0651,Kay Beauty,Kay Beauty Contour Pro X,Face,Contour,Rose 3,799,2022,4.35,1579,1261621,489,21,65.9,Lucknow,Seasonal Drop,21-08-2024,11-09-2024,E-commerce,3591642,30,5.04,78.31
P0652,Kay Beauty,Kay Beauty Foundation Glow X,Face,Foundation,Scarlet 1,849,2023,4.28,1496,1270104,446,28,69.4,Delhi,Influencer Push,10-03-2025,24-03-2025,E-commerce,3393171,30,0.99,74.74
P0653,Nykaa Cosmetics,Nykaa Cosmetics Kajal Glow X,Eyes,Kajal,Ruby 7,199,2024,4.45,1510,300490,534,23,83,Hyderabad,Influencer Push,24-01-2025,23-02-2025,E-commerce,4551765,10,5.37,81.37
P0654,Lakmé,Lakmé Kajal Artist HD,Eyes,Kajal,Scarlet 5,1499,2023,4.08,1678,2515322,745,23,80.5,Bengaluru,Festive Sale,25-12-2023,24-01-2024,E-commerce,4698390,0,4.21,74.84
P0655,Kay Beauty,Kay Beauty Eyeliner Artist Luxe,Eyes,Eyeliner,Coral 4,2499,2019,4.83,2056,5137944,1244,20,79.7,Hyderabad,Nykaa Exclusive,21-11-2025,21-12-2025,Retail (Nykaa),3786208,0,4.93,89.75
P0656,Sugar Cosmetics,Sugar Cosmetics Eyeliner Matte X,Eyes,Eyeliner,Spice 11,599,2018,4.34,2127,1274073,1051,27,85.9,Mumbai,Launch Promo,17-01-2024,02-03-2024,Retail (Nykaa),313277,15,4.13,81.53
P0657,Kay Beauty,Kay Beauty Mascara Glow X,Eyes,Mascara,Ruby 1,799,2024,4.28,1608,1284792,696,29,69.5,Lucknow,Festive Sale,26-04-2024,10-06-2024,Marketplace,3658141,10,4.35,78.76
P0658,Lakmé,Lakmé Compact Glow Luxe,Face,Compact,Champagne 15,1699,2020,4.14,1767,3002133,815,34,73.5,Hyderabad,Festive Sale,07-02-2024,23-03-2024,E-commerce,4794848,10,2.2,68.18
P0659,Nykaa Cosmetics,Nykaa Cosmetics Mascara Prime HD,Eyes,Mascara,Peach 15,399,2022,4.17,1772,707028,922,24,62.6,Delhi,Festive Sale,06-09-2024,13-09-2024,Retail (Nykaa),5191721,0,1.98,73.88
P0660,Kay Beauty,Kay Beauty Contour Matte Luxe,Face,Contour,Coral 7,1199,2020,4.09,1753,2101847,567,25,62.7,Ahmedabad,Influencer Push,29-08-2023,13-10-2023,E-commerce,4454622,5,1.83,76.19
P0661,Nykaa Cosmetics,Nykaa Cosmetics Lip Liner Shine Luxe,Lips,Lip Liner,Champagne 15,849,2025,4.2,1696,1439904,905,23,78.6,Ahmedabad,Nykaa Exclusive,08-01-2023,22-01-2023,Marketplace,4897516,20,5.35,76.06
P0662,Mamaearth,Mamaearth Brow Pencil Matte X,Eyes,Brow Pencil,Mauve 16,2999,2021,4.53,1804,5410196,676,32,89,Pune,Nykaa Exclusive,09-03-2024,16-03-2024,Retail (Nykaa),787346,10,5.16,77
P0663,Forest Essentials,Forest Essentials Kajal Matte X,Eyes,Kajal,Spice 11,599,2018,3.9,2172,1301028,878,34,72.2,Kolkata,Launch Promo,05-06-2024,20-07-2024,Marketplace,4851083,30,1.88,77.7
P0664,Kay Beauty,Kay Beauty Kajal Pro X,Eyes,Kajal,Peach 4,199,2023,4.36,1657,329743,502,30,71.8,Lucknow,Influencer Push,05-08-2023,12-08-2023,E-commerce,3435960,0,4.18,75.18
P0665,Lakmé,Lakmé Mascara Prime Air,Eyes,Mascara,Rose 16,299,2019,4.49,2052,613548,685,24,61.5,Ahmedabad,Festive Sale,29-08-2023,28-09-2023,Retail (Nykaa),1037431,30,3.97,86.44
P0666,Mamaearth,Mamaearth Lipstick Glow X,Lips,Lipstick,Ruby 15,1299,2021,4.48,2019,2622681,1119,28,73.5,Mumbai,Seasonal Drop,25-10-2024,01-11-2024,E-commerce,3417001,15,4.22,82
P0667,Nykaa Cosmetics,Nykaa Cosmetics Lipstick Glow X,Lips,Lipstick,Coral 15,599,2020,4.18,2140,1281860,1038,29,85.1,Kolkata,Launch Promo,11-10-2024,01-11-2024,Retail (Store),4583473,5,4.77,73.27
P0668,Nykaa Cosmetics,Nykaa Cosmetics Lip Balm Shine X,Lips,Lip Balm,Rose 8,999,2022,4.47,1914,1912086,832,27,66.5,Mumbai,Festive Sale,23-06-2023,07-07-2023,Retail (Nykaa),1311781,10,6.14,85.44
P0669,Sugar Cosmetics,Sugar Cosmetics Lip Crayon Artist X,Lips,Lip Crayon,Mauve 15,799,2019,4.21,2227,1779373,1012,27,83.7,Kolkata,Seasonal Drop,05-04-2024,05-05-2024,Retail (Nykaa),1010438,0,3.87,77.14
P0670,Kay Beauty,Kay Beauty Contour Pro Air,Face,Contour,Champagne 8,2999,2021,4.52,1679,5035321,509,37,77.4,Pune,Bogo Offer,13-07-2024,20-07-2024,E-commerce,5184769,30,1.05,80.56
P0671,Sugar Cosmetics,Sugar Cosmetics Mascara Pro +,Eyes,Mascara,Spice 1,599,2024,4.13,1555,931445,535,25,83.1,Bengaluru,Influencer Push,12-11-2025,19-11-2025,Social Commerce,3293348,25,3.38,77.53
P0672,Nykaa Cosmetics,Nykaa Cosmetics Mascara Artist Luxe,Eyes,Mascara,Mauve 17,249,2024,4.43,1570,390930,551,23,71.6,Mumbai,Seasonal Drop,16-04-2023,23-04-2023,E-commerce,2792015,30,4.08,79.86
P0673,Forest Essentials,Forest Essentials Lipstick Matte Luxe,Lips,Lipstick,Scarlet 13,799,2020,4.53,2132,1703468,1082,20,62.2,Kolkata,Seasonal Drop,04-01-2024,18-02-2024,Retail (Nykaa),1357314,15,6.02,86.09
P0674,Nykaa Cosmetics,Nykaa Cosmetics Eyeliner Prime X,Eyes,Eyeliner,Berry 18,1199,2018,3.96,2193,2629407,1245,31,75.8,Chennai,Influencer Push,01-08-2025,08-08-2025,Retail (Nykaa),1261555,5,1.05,76.37
P0675,Forest Essentials,Forest Essentials Mascara Artist Air,Eyes,Mascara,Berry 3,199,2022,3.98,1768,351832,1037,31,61.9,Bengaluru,Influencer Push,08-07-2024,22-08-2024,E-commerce,3945743,20,1.26,73.28
P0676,Mamaearth,Mamaearth Blush Artist +,Face,Blush,Berry 3,1699,2021,3.81,1730,2939270,531,25,77.3,Hyderabad,Launch Promo,12-07-2025,11-08-2025,Retail (Store),5094446,10,0.96,69.54
P0677,Kay Beauty,Kay Beauty Blush Pro Air,Face,Blush,Coral 4,2999,2018,4.14,1899,5695101,695,28,72.8,Mumbai,Launch Promo,27-05-2024,10-06-2024,Retail (Store),1239729,5,4.89,79.88
P0678,Lakmé,Lakmé Lip Gloss Shine X,Lips,Lip Gloss,Scarlet 18,599,2021,4.4,2115,1266885,815,18,85.3,Jaipur,Bogo Offer,08-01-2025,22-02-2025,Retail (Nykaa),3909192,5,4.45,74.98
P0679,Mamaearth,Mamaearth Lip Liner Matte X,Lips,Lip Liner,Spice 5,499,2020,4.2,2165,1080335,937,31,87,Delhi,Influencer Push,29-02-2024,30-03-2024,E-commerce,1452217,30,4.51,75.73
P0680,Nykaa Cosmetics,Nykaa Cosmetics Kajal Shine X,Eyes,Kajal,Ruby 7,1999,2020,4.43,1901,3800099,552,25,74.5,Bengaluru,Seasonal Drop,25-08-2025,08-09-2025,E-commerce,4818672,15,1.75,83.77
P0681,Kay Beauty,Kay Beauty Eyeshadow Prime HD,Eyes,Eyeshadow,Berry 9,2999,2022,4.03,1827,5479173,960,23,77.7,Delhi,Seasonal Drop,02-11-2024,17-12-2024,Marketplace,718405,5,4.01,75.87
P0682,Nykaa Cosmetics,Nykaa Cosmetics Mascara Glow HD,Eyes,Mascara,Ruby 18,849,2021,4.06,1888,1602912,559,31,63.2,Lucknow,Seasonal Drop,09-06-2025,24-07-2025,E-commerce,292082,20,2.96,74.58
P0683,Nykaa Cosmetics,Nykaa Cosmetics Lip Gloss Matte +,Lips,Lip Gloss,Coral 11,999,2023,4.41,1852,1850148,907,26,82.7,Chennai,Seasonal Drop,20-07-2025,03-08-2025,E-commerce,1934348,10,3.63,84.09
P0684,Forest Essentials,Forest Essentials Compact Shine +,Face,Compact,Berry 15,799,2022,4.78,1605,1282395,505,20,62.6,Hyderabad,Nykaa Exclusive,27-01-2024,17-02-2024,Marketplace,901451,30,6.22,84.08
P0685,Sugar Cosmetics,Sugar Cosmetics Lipstick Artist +,Lips,Lipstick,Ruby 17,2499,2023,4.27,1870,4673130,776,32,62.5,Jaipur,Festive Sale,31-08-2024,07-09-2024,Social Commerce,5096509,15,5.4,77.02
P0686,Forest Essentials,Forest Essentials Lip Gloss Prime X,Lips,Lip Gloss,Champagne 7,2499,2021,4.32,2038,5092962,652,25,71,Ahmedabad,Nykaa Exclusive,01-11-2023,16-12-2023,Retail (Nykaa),3384591,25,1.76,77.34
P0687,Sugar Cosmetics,Sugar Cosmetics Eyeliner Matte X,Eyes,Eyeliner,Spice 12,1499,2022,4.09,1793,2687707,531,35,61.9,Delhi,Seasonal Drop,22-02-2024,23-03-2024,Retail (Nykaa),540547,5,1.86,70.27
P0688,Forest Essentials,Forest Essentials Lip Liner Prime Luxe,Lips,Lip Liner,Rose 8,699,2023,4.4,1855,1296645,744,31,69.7,Bengaluru,Launch Promo,29-09-2024,20-10-2024,Retail (Store),867463,10,1.89,80.21
P0689,Lakmé,Lakmé Kajal Matte +,Eyes,Kajal,Nude 5,849,2021,4.3,1872,1589328,712,25,62.3,Jaipur,Bogo Offer,09-06-2024,09-07-2024,E-commerce,4501866,5,2.98,75.09
P0690,Forest Essentials,Forest Essentials Lipstick Glow X,Lips,Lipstick,Scarlet 1,1699,2020,4.64,2174,3693626,861,33,77.6,Delhi,Festive Sale,31-05-2025,30-06-2025,E-commerce,495594,5,2.69,83.79
P0691,Nykaa Cosmetics,Nykaa Cosmetics Eyeliner Prime Air,Eyes,Eyeliner,Rose 16,699,2020,4.49,1875,1310625,809,31,67.9,Chennai,Bogo Offer,07-10-2024,21-11-2024,Marketplace,1393477,10,1.04,80
P0692,Sugar Cosmetics,Sugar Cosmetics Lip Crayon Matte Luxe,Lips,Lip Crayon,Mauve 3,2999,2021,4.51,1987,5959013,610,19,77.7,Delhi,Festive Sale,07-02-2023,21-02-2023,E-commerce,5059861,30,1.29,80.22
P0693,Forest Essentials,Forest Essentials Lip Balm Glow X,Lips,Lip Balm,Champagne 3,799,2021,4.13,2053,1640347,775,28,68,Pune,Bogo Offer,03-08-2023,10-08-2023,Retail (Nykaa),2125178,20,4.48,81.73
P0694,Forest Essentials,Forest Essentials Lip Balm Matte X,Lips,Lip Balm,Spice 17,499,2020,4.33,2154,1074846,1109,28,75.6,Mumbai,Bogo Offer,28-08-2024,27-09-2024,Marketplace,150917,15,4.67,84.57
P0695,Forest Essentials,Forest Essentials Blush Pro HD,Face,Blush,Scarlet 4,249,2018,4.12,1918,477582,1206,27,70.1,Bengaluru,Bogo Offer,11-07-2024,18-07-2024,Retail (Nykaa),5629144,20,4.89,75.68
P0696,Lakmé,Lakmé Kajal Glow +,Eyes,Kajal,Coral 6,1199,2020,4.43,2017,2418383,1050,26,82.5,Chennai,Influencer Push,04-08-2024,18-08-2024,E-commerce,700732,25,1.11,83.62
P0697,Mamaearth,Mamaearth Highlighter Glow HD,Face,Highlighter,Berry 4,1699,2023,4.48,1551,2635149,487,26,89,Hyderabad,Launch Promo,17-07-2023,16-08-2023,E-commerce,1468462,15,6.86,78.99
P0698,Mamaearth,Mamaearth Brow Pencil Prime Luxe,Eyes,Brow Pencil,Champagne 12,999,2019,4.11,2007,2004993,814,32,88.5,Jaipur,Seasonal Drop,26-11-2024,17-12-2024,E-commerce,3963127,10,1.86,80.22
P0699,Mamaearth,Mamaearth Eyeliner Shine X,Eyes,Eyeliner,Rose 8,1699,2023,3.95,1725,2930775,511,25,70.2,Bengaluru,Influencer Push,16-12-2025,23-12-2025,E-commerce,4721524,5,2.91,77.83
P0700,Kay Beauty,Kay Beauty Compact Prime HD,Face,Compact,Rose 13,1699,2019,4.89,1861,3161839,1035,30,72.3,Bengaluru,Nykaa Exclusive,23-07-2024,06-08-2024,Retail (Store),3937911,10,8.61,86.96
P0701,Kay Beauty,Kay Beauty Lip Gloss Shine +,Lips,Lip Gloss,Berry 15,1199,2021,4.28,2090,2505910,747,24,69.8,Delhi,Festive Sale,17-02-2025,03-03-2025,E-commerce,2322352,25,3.53,75.12
P0702,Mamaearth,Mamaearth Foundation Matte Luxe,Face,Foundation,Mauve 17,849,2020,4.07,1749,1484901,567,29,68,Mumbai,Festive Sale,30-10-2023,06-11-2023,Retail (Nykaa),3125177,0,4.35,76.92
P0703,Kay Beauty,Kay Beauty Mascara Glow X,Eyes,Mascara,Peach 1,1299,2019,4.55,2108,2738292,1209,18,76.8,Delhi,Bogo Offer,01-12-2025,22-12-2025,E-commerce,2302704,15,4.54,83.68
P0704,Nykaa Cosmetics,Nykaa Cosmetics Lip Liner Matte X,Lips,Lip Liner,Scarlet 5,599,2022,4.23,1894,1134506,866,31,83.7,Lucknow,Influencer Push,12-04-2024,19-04-2024,Retail (Nykaa),671145,30,2.93,77.2
P0705,Forest Essentials,Forest Essentials Compact Pro Air,Face,Compact,Rose 5,499,2022,3.78,1613,804887,1013,22,70.2,Hyderabad,Festive Sale,21-12-2024,04-02-2025,E-commerce,3705832,0,1.19,73.62
P0706,Sugar Cosmetics,Sugar Cosmetics Eyeliner Pro +,Eyes,Eyeliner,Spice 3,799,2024,4.1,1633,1304767,620,27,82.3,Mumbai,Bogo Offer,06-04-2024,21-05-2024,Retail (Nykaa),4638381,20,3.53,75.86
P0707,Mamaearth,Mamaearth Lip Balm Artist X,Lips,Lip Balm,Mauve 2,1199,2018,4.43,2412,2891988,1121,25,67.1,Ahmedabad,Nykaa Exclusive,14-08-2023,04-09-2023,Retail (Store),2280979,0,1.86,80.03
P0708,Lakmé,Lakmé Lip Gloss Shine X,Lips,Lip Gloss,Scarlet 7,2999,2021,4.4,2069,6204931,1307,26,88.5,Jaipur,Nykaa Exclusive,10-04-2023,10-05-2023,Retail (Store),4902487,5,2.01,80.07
P0709,Nykaa Cosmetics,Nykaa Cosmetics Contour Artist X,Face,Contour,Coral 1,399,2024,4.36,1413,563787,546,28,71.5,Mumbai,Launch Promo,19-12-2024,18-01-2025,E-commerce,5027540,10,4.98,84.01
P0710,Forest Essentials,Forest Essentials Blush Artist Luxe,Face,Blush,Berry 10,699,2020,4.08,1684,1177116,534,27,82.5,Lucknow,Bogo Offer,24-11-2025,24-12-2025,E-commerce,1889675,10,4.46,73.92
P0711,Forest Essentials,Forest Essentials Lipstick Glow Air,Lips,Lipstick,Champagne 5,249,2025,4.34,1653,411597,509,24,66.2,Mumbai,Influencer Push,21-07-2023,11-08-2023,Retail (Nykaa),770196,25,3.4,78.15
P0712,Mamaearth,Mamaearth Contour Matte Luxe,Face,Contour,Ruby 11,1999,2024,4.51,1401,2800599,562,26,79.6,Pune,Nykaa Exclusive,19-02-2025,26-02-2025,Retail (Nykaa),3352890,30,5.78,82.88
P0713,Kay Beauty,Kay Beauty Foundation Pro Luxe,Face,Foundation,Coral 4,849,2020,4.32,1807,1534143,589,24,85.1,Hyderabad,Bogo Offer,24-01-2023,10-03-2023,Retail (Nykaa),3859204,20,4.44,73.98
P0714,Nykaa Cosmetics,Nykaa Cosmetics Mascara Pro Air,Eyes,Mascara,Ruby 13,1999,2023,3.91,1732,3462268,747,26,60.6,Jaipur,Nykaa Exclusive,27-08-2025,03-09-2025,Retail (Nykaa),3943579,5,2.63,73.04
P0715,Nykaa Cosmetics,Nykaa Cosmetics Contour Matte Luxe,Face,Contour,Scarlet 11,799,2021,4.43,1638,1308762,621,24,68.5,Bengaluru,Festive Sale,02-08-2024,23-08-2024,Retail (Nykaa),4826696,10,6.35,84
P0716,Nykaa Cosmetics,Nykaa Cosmetics Mascara Prime HD,Eyes,Mascara,Coral 14,399,2021,4.08,1816,724584,664,27,77.4,Lucknow,Influencer Push,19-11-2023,03-01-2024,E-commerce,1675051,25,1.85,75.78
P0717,Sugar Cosmetics,Sugar Cosmetics Contour Artist Air,Face,Contour,Berry 20,1199,2021,4.21,1732,2076668,629,26,74.7,Ahmedabad,Seasonal Drop,07-04-2024,14-04-2024,E-commerce,1048412,20,4.68,83.3
P0718,Forest Essentials,Forest Essentials Eyeshadow Glow +,Eyes,Eyeshadow,Berry 5,849,2020,4.75,1892,1606308,670,21,78.4,Jaipur,Seasonal Drop,29-01-2025,28-02-2025,Retail (Nykaa),2894885,30,1.57,89.72
P0719,Forest Essentials,Forest Essentials Lipstick Glow X,Lips,Lipstick,Mauve 5,699,2025,4.6,1654,1156146,600,21,60,Jaipur,Festive Sale,08-11-2024,15-11-2024,Marketplace,2667167,15,7.78,79.47
P0720,Mamaearth,Mamaearth Compact Artist X,Face,Compact,Scarlet 2,1199,2023,4,1557,1866843,620,30,80,Jaipur,Launch Promo,18-03-2024,17-04-2024,E-commerce,4448457,15,2.89,79.03
P0721,Nykaa Cosmetics,Nykaa Cosmetics Contour Glow X,Face,Contour,Nude 4,299,2025,4.04,1277,381823,668,33,67,Hyderabad,Festive Sale,02-06-2023,09-06-2023,E-commerce,1020595,10,4.01,66.3
P0722,Nykaa Cosmetics,Nykaa Cosmetics Lip Gloss Matte Air,Lips,Lip Gloss,Champagne 11,1499,2020,4.08,2079,3116421,771,29,85.9,Bengaluru,Influencer Push,16-12-2025,30-12-2025,Retail (Nykaa),2746679,0,2.23,72.49
P0723,Nykaa Cosmetics,Nykaa Cosmetics Foundation Prime Luxe,Face,Foundation,Scarlet 15,999,2022,4.56,1555,1553445,774,29,86.7,Lucknow,Bogo Offer,23-10-2023,13-11-2023,Retail (Nykaa),3307101,0,5.51,84.97
P0724,Sugar Cosmetics,Sugar Cosmetics Compact Prime HD,Face,Compact,Ruby 11,249,2022,3.59,1655,412095,753,19,90,Pune,Nykaa Exclusive,23-01-2023,06-02-2023,E-commerce,255923,10,1.64,69.8
P0725,Sugar Cosmetics,Sugar Cosmetics Compact Matte X,Face,Compact,Berry 11,1999,2021,4.53,1616,3230384,740,37,65.9,Delhi,Festive Sale,29-07-2024,05-08-2024,E-commerce,1199359,10,4.27,82.93
P0726,Lakmé,Lakmé Blush Prime +,Face,Blush,Ruby 14,1999,2020,3.98,1753,3504247,513,27,67,Bengaluru,Nykaa Exclusive,05-02-2023,19-02-2023,E-commerce,3486797,30,1.19,74.21
P0727,Mamaearth,Mamaearth Lipstick Matte +,Lips,Lipstick,Spice 9,1299,2020,4.54,2237,2905863,863,29,85,Chennai,Festive Sale,04-05-2025,25-05-2025,E-commerce,611151,0,6.38,80.51
P0728,Sugar Cosmetics,Sugar Cosmetics Lip Gloss Shine Air,Lips,Lip Gloss,Coral 16,1499,2023,4.49,1844,2764156,653,18,82.6,Bengaluru,Bogo Offer,04-05-2024,11-05-2024,Retail (Nykaa),1983409,5,5.35,78.7
P0729,Kay Beauty,Kay Beauty Compact Glow HD,Face,Compact,Mauve 20,1699,2020,4.01,1673,2842427,672,17,77.7,Bengaluru,Launch Promo,12-06-2023,19-06-2023,Marketplace,3255669,0,4.15,70.77
P0730,Forest Essentials,Forest Essentials Lip Liner Prime X,Lips,Lip Liner,Spice 18,2999,2023,4.61,1899,5695101,581,27,88.5,Pune,Festive Sale,19-09-2024,03-11-2024,Social Commerce,3961835,15,5.46,84.49
P0731,Sugar Cosmetics,Sugar Cosmetics Lip Liner Glow X,Lips,Lip Liner,Spice 16,1299,2020,4.31,2048,2660352,1310,22,63.2,Chennai,Influencer Push,27-07-2024,17-08-2024,Social Commerce,4003284,0,3.92,78.08
